TREATY;NAIC_Client;Origine_Ptf;Devise;Subsidiary;Esb;esb_ll
TRA003421;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA003422;93432;TaRe;USD;27;1;SCOR Global Life Americas
TRA003430;65722;TaRe;USD;27;1;SCOR Global Life Americas
TRA003530;68322;TaRe;USD;27;1;SCOR Global Life Americas
TRA003550;80705;TaRe;USD;27;1;SCOR Global Life Americas
TRA003561;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA003562;93432;TaRe;USD;27;1;SCOR Global Life Americas
TRA003580;79049;TaRe;USD;27;1;SCOR Global Life Americas
TRA003600;65900;TaRe;USD;27;1;SCOR Global Life Americas
TRA003610;65900;TaRe;USD;27;1;SCOR Global Life Americas
TRA003640;67539;TaRe;USD;27;1;SCOR Global Life Americas
TRA003700;65900;TaRe;USD;27;1;SCOR Global Life Americas
TRA003750;66265;TaRe;USD;27;1;SCOR Global Life Americas
TRA003770;69485;TaRe;USD;27;1;SCOR Global Life Americas
TRA003830;70319;TaRe;USD;27;1;SCOR Global Life Americas
TRA003880;68810;TaRe;USD;27;1;SCOR Global Life Americas
TRA003930;63983;TaRe;USD;27;1;SCOR Global Life Americas
TRA003950;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA003970;65722;TaRe;USD;27;1;SCOR Global Life Americas
TRA004080;70130;TaRe;USD;27;1;SCOR Global Life Americas
TRA004090;79049;TaRe;USD;27;1;SCOR Global Life Americas
TRA004220;68896;TaRe;USD;27;1;SCOR Global Life Americas
TRA004290;79049;TaRe;USD;27;1;SCOR Global Life Americas
TRA004310;63223;TaRe;USD;27;1;SCOR Global Life Americas
TRA004330;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA004420;97241;TaRe;USD;27;1;SCOR Global Life Americas
TRA004490;97241;TaRe;USD;27;1;SCOR Global Life Americas
TRA004500;97241;TaRe;USD;27;1;SCOR Global Life Americas
TRA004530;65900;TaRe;USD;27;1;SCOR Global Life Americas
TRA004570;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA004640;63223;TaRe;USD;27;1;SCOR Global Life Americas
TRA004740;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA004770;74799;TaRe;USD;27;1;SCOR Global Life Americas
TRA004810;65722;TaRe;USD;27;1;SCOR Global Life Americas
TRA004820;60410;TaRe;USD;27;1;SCOR Global Life Americas
TRA004920;81779;TaRe;USD;27;1;SCOR Global Life Americas
TRA004940;74799;TaRe;USD;27;1;SCOR Global Life Americas
TRA004960;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA005020;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA703100;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA703670;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA704050;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA704680;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA803110;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA804200;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA903100;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA904280;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRAF04280;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRAH50097;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRAH50101;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA004040;67989;TaRe;USD;27;1;SCOR Global Life Americas
TRA004250;67083;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03002;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03011;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03096;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03099;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03187;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03230;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03298;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03555;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06025;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06026;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06027;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06028;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06029;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06030;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06031;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06032;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06064;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06379;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA003280;68721;TaRe;USD;27;1;SCOR Global Life Americas
TRA002790;65676;TaRe;USD;27;1;SCOR Global Life Americas
TRA006410;66583;TaRe;USD;27;1;SCOR Global Life Americas
TRA006420;68322;TaRe;USD;27;1;SCOR Global Life Americas
TRA006450;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA006700;66869;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03218;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03252;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03258;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03276;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03301;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03379;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03462;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03480;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03678;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA04174;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06033;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06034;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06035;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06036;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06037;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06038;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06039;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06040;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06042;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06044;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06045;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06046;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA21980;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA005240;75027;TaRe;USD;27;1;SCOR Global Life Americas
TRA005310;66583;TaRe;USD;27;1;SCOR Global Life Americas
TRA005330; ;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA005340;60399;TaRe;USD;27;1;SCOR Global Life Americas
TRA005350;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA005540;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA005620;81779;TaRe;USD;27;1;SCOR Global Life Americas
TRA005640;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA005650;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA005700;94447;TaRe;USD;27;1;SCOR Global Life Americas
TRA005720;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA005730;92657;TaRe;USD;27;1;SCOR Global Life Americas
TRA005770;68381;TaRe;USD;27;1;SCOR Global Life Americas
TRA005811;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA005812;93432;TaRe;USD;27;1;SCOR Global Life Americas
TRA005830;67083;TaRe;USD;27;1;SCOR Global Life Americas
TRA005930;61212;TaRe;USD;27;1;SCOR Global Life Americas
TRA005960;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA006130;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA006140;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA006210;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA006220;71439;TaRe;USD;27;1;SCOR Global Life Americas
TRA006250;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA006260;69868;TaRe;USD;27;1;SCOR Global Life Americas
TRA006290;63290;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA006340;69868;TaRe;USD;27;1;SCOR Global Life Americas
TRA006370;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA005000;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA005050;80659;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA006990;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA007160;97241;TaRe;USD;27;1;SCOR Global Life Americas
TRA007230;97241;TaRe;USD;27;1;SCOR Global Life Americas
TRA007270;63983;TaRe;USD;27;1;SCOR Global Life Americas
TRA007450;67083;TaRe;USD;27;1;SCOR Global Life Americas
TRA007500;57320;TaRe;USD;27;1;SCOR Global Life Americas
TRA008010;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA008030;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA008040;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA008060;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA008100;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA008110;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA008250;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA008300;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA708761;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA708762;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA708763;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA806951;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA806952;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA808150;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRAC08150;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA03681;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA05879;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06013;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06047;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06049;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06050;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06051;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06052;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06057;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06059;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06061;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06062;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06081;86231;TaRe;GBP;27;1;SCOR Global Life Americas
14ZA06083;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06163;86231;TaRe;IDR;27;1;SCOR Global Life Americas
14T000205;68276;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA008630;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA008650;92657;TaRe;USD;27;1;SCOR Global Life Americas
TRA008820;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA008980;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA009050;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA008640;92657;TaRe;USD;27;1;SCOR Global Life Americas
TRA008710;84530;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA008900;63290;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA009011;71153;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA009012;88072;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA009013;68241;TaRe;USD;27;1;SCOR Global Life Americas
TRA009030;68322;TaRe;USD;27;1;SCOR Global Life Americas
TRA009060;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA009181;65056;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA009182;62413;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA009230;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA809481;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA809482;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA809483;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA809490;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA907421;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA04042;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA009780;60739;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA009790;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA010030;57320;TaRe;USD;27;1;SCOR Global Life Americas
TRA010291;71153;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA010292;88072;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA010293;68241;TaRe;USD;27;1;SCOR Global Life Americas
TRD000710;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD000720;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD000880;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD000890;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD001080;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD001120;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD001130;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD001430;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD001590;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD001600;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002280;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002310;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002370;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002390;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002400;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002660;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002800;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002840;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002850;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD002900;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003000;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003010;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003060;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003090;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003100;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003140;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003490;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003500;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRD003510;86231;TaRe;USD;27;1;SCOR Global Life Americas
14T000053;67466;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14ZA03937;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06060;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06063;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06084;86231;TaRe;TWD;27;1;SCOR Global Life Americas
14ZA06412;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06549;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA009620;63983;TaRe;USD;27;1;SCOR Global Life Americas
TRA009680;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA009690;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA009700;97241;TaRe;USD;27;1;SCOR Global Life Americas
TRA009770;68322;TaRe;USD;27;1;SCOR Global Life Americas
TRA009560;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA009760;94250;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA009800;67059;TaRe;USD;27;1;SCOR Global Life Americas
TRA009810;93548;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013012;70025;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013040;65536;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013120;65838;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013140;86375;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013150;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013210;86231;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013220;86231;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013230;86231;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013320;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013380;94250;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013420;66168;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013430;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA013440;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA013470;66230;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013490;69663;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013510;70335;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013560;87726;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013570;91626;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013631;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA013632;60033;TaRe;USD;27;1;SCOR Global Life Americas
TRA013680;67091;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013740;65978;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013750;65900;TaRe;USD;27;1;SCOR Global Life Americas
TRA013770;63665;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013780;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013810;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA013890;65838;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013910;86375;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013920;87726;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013940;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA014041;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA014042;93432;TaRe;USD;27;1;SCOR Global Life Americas
TRA014043;70416;TaRe;USD;27;1;SCOR Global Life Americas
TRA014070;65536;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000200;A0192;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000445;67105;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000464;97268;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14ZA04009;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA04126;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA04252;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA010680;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA010690;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA010710;67059;TaRe;USD;27;1;SCOR Global Life Americas
TRA010720;67059;TaRe;USD;27;1;SCOR Global Life Americas
TRA010740;65056;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA010810;68810;TaRe;USD;27;1;SCOR Global Life Americas
TRA010870;63983;TaRe;USD;27;1;SCOR Global Life Americas
TRA010910;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA010920;92657;TaRe;USD;27;1;SCOR Global Life Americas
TRA011080;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA011170;93742;TaRe;USD;27;1;SCOR Global Life Americas
TRA011290;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA011300;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA011311;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA011312;61689;TaRe;USD;27;1;SCOR Global Life Americas
TRA011430;93742;TaRe;USD;27;1;SCOR Global Life Americas
TRA011450;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA011480;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA011520;67091;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011660;67466;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011700;62413;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011731;87726;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011732;65978;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011851;65935;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011852;93432;TaRe;USD;27;1;SCOR Global Life Americas
TRA011853;70416;TaRe;USD;27;1;SCOR Global Life Americas
TRA011920;67105;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011940;68713;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011950;68713;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA011970;61360;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012010;86231;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012020;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA012110;57320;TaRe;USD;27;1;SCOR Global Life Americas
TRA012210;94250;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012411;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA012412;60033;TaRe;USD;27;1;SCOR Global Life Americas
TRA012440;71854;TaRe;USD;27;1;SCOR Global Life Americas
TRA012450;63665;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012460;64327;TaRe;USD;27;1;SCOR Global Life Americas
TRA012470;64327;TaRe;USD;27;1;SCOR Global Life Americas
TRA012560;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA012570;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA012580;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA012600;66281;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012631;65935;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012632;93432;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012633;70416;TaRe;USD;27;1;SCOR Global Life Americas
TRA012650;68136;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012750;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA012760;66869;TaRe;USD;27;1;SCOR Global Life Americas
TRA012770;92657;TaRe;USD;27;1;SCOR Global Life Americas
TRA012780;92657;TaRe;USD;27;1;SCOR Global Life Americas
TRA012850;66230;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012940;60142;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012950;63665;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA012980;61999;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA013011;65536;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14ZA06093;86231;TaRe;KRW;27;1;SCOR Global Life Americas
14ZA06105;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06212;86231;TaRe;SGD;27;1;SCOR Global Life Americas
14ZA21974;97071;Ex GENERALI USA;USD;27;1;SCOR Global Life Americas
14ZA21975;97071;Ex GENERALI USA;USD;27;1;SCOR Global Life Americas
14T000237;65838;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14ZA04255;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA04258;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06112;86231;TaRe;TWD;27;1;SCOR Global Life Americas
14ZA06113;86231;TaRe;ARS;27;1;SCOR Global Life Americas
14ZA06114;86231;TaRe;TWD;27;1;SCOR Global Life Americas
14ZA06119;86231;TaRe;CLF;27;1;SCOR Global Life Americas
14ZA06121;86231;TaRe;ARS;27;1;SCOR Global Life Americas
14ZA06124;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06125;86231;TaRe;JPY;27;1;SCOR Global Life Americas
14ZA06127;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06128;86231;TaRe;CLF;27;1;SCOR Global Life Americas
14ZA06129;86231;TaRe;CLF;27;1;SCOR Global Life Americas
14ZA06136;86231;TaRe;CNY;27;1;SCOR Global Life Americas
14ZA06141;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06155;86231;TaRe;MXN;27;1;SCOR Global Life Americas
14ZA06156;86231;TaRe;MXN;27;1;SCOR Global Life Americas
14ZA06164;86231;TaRe;HKD;27;1;SCOR Global Life Americas
14ZA06166;86231;TaRe;ARS;27;1;SCOR Global Life Americas
14ZA06167;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06173;86231;TaRe;CAD;27;1;SCOR Global Life Americas
14ZA06174;86231;TaRe;GBP;27;1;SCOR Global Life Americas
14ZA06177;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06178;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06200;86231;TaRe;MXN;27;1;SCOR Global Life Americas
14ZA06201;86231;TaRe;MXN;27;1;SCOR Global Life Americas
14ZA06202;86231;TaRe;MXN;27;1;SCOR Global Life Americas
14ZA06224;86231;TaRe;JPY;27;1;SCOR Global Life Americas
14ZA06228;86231;TaRe;HKD;27;1;SCOR Global Life Americas
14ZA06230;86231;TaRe;JPY;27;1;SCOR Global Life Americas
TRA014290;66168;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA014350;66044;TaRe;USD;27;1;SCOR Global Life Americas
TRA014370;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA014420;67466;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA014541;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA014542;93432;TaRe;USD;27;1;SCOR Global Life Americas
TRA014543;70416;TaRe;USD;27;1;SCOR Global Life Americas
TRA014560;60410;TaRe;USD;27;1;SCOR Global Life Americas
TRA014570;T9606;TaRe;USD;27;1;SCOR Global Life Americas
TRA014620;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA014720;70688;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA014780;61360;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA014790;69892;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA014830;69892;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA014940;70688;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA014951;65935;TaRe;USD;27;1;SCOR Global Life Americas
TRA014952;93432;TaRe;USD;27;1;SCOR Global Life Americas
TRA014953;70416;TaRe;USD;27;1;SCOR Global Life Americas
TRA015010;62057;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA015020;65676;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA015110;67539;TaRe;USD;27;1;SCOR Global Life Americas
TRA015120;T9618;TaRe;USD;27;1;SCOR Global Life Americas
TRA015180;71439;TaRe;USD;27;1;SCOR Global Life Americas
TRA015190;71439;TaRe;USD;27;1;SCOR Global Life Americas
TRA015310;89206;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA015320;72222;TaRe;USD;27;1;SCOR Global Life Americas
TRA015330;86231;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA015340;70688;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA015430;63177;TaRe;USD;27;1;SCOR Global Life Americas
TRA015470;61301;TaRe;USD;27;1;SCOR Global Life Americas
TRA015530;88536;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA015540;70335;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TRA015600;66974;TaRe;USD;27;1;SCOR Global Life Americas
TRA015640;87572;TaRe;USD;27;1;SCOR Global Life Americas
TRA015650;87572;TaRe;USD;27;1;SCOR Global Life Americas
TRAH50104;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRAH50105;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRAH50106;86231;TaRe;USD;27;1;SCOR Global Life Americas
